IC,Method,MSE,RMSE,R2
1.7199626191731934,RNN,3.360626214998774e-05,0.005797090835064407,0.9994435906410217
1.7199626191731934,Transfer,2.1142966943443753e-05,0.00459814820807722,0.9996499419212341
1.7199626191731934,MAML,0.00016606498684268445,0.012886620458548643,0.9972507357597351
1.7199626191731934,PINN,0.00015312241157516837,0.012374264082165387,0.9974653124809265
1.7199626191731934,Hybrid,5.07834593008738e-05,0.007126251419987496,0.9991593360900879
1.7199626191731934,RC(ESN),2.2131451981314475e-06,0.0014876643432345375,0.9999633455655764
0.8175301783840452,RNN,3.6931454815203324e-05,0.006077125538871427,0.9993868470191956
0.8175301783840452,Transfer,2.4119304725900292e-05,0.0049111408782379976,0.9995996356010437
0.8175301783840452,MAML,0.0001690690842224285,0.013002656813991074,0.9971926808357239
0.8175301783840452,PINN,0.00015480346337426454,0.012442003993499783,0.997429370880127
0.8175301783840452,Hybrid,5.3360272431746125e-05,0.007304811594541377,0.9991139769554138
0.8175301783840452,RC(ESN),2.1021768224391133e-06,0.0014498885551790224,0.9999651092541635
1.331518676886028,RNN,8.030476601561531e-05,0.008961292653162005,0.9986696243286133
1.331518676886028,Transfer,6.731309258611873e-05,0.008204455654467195,0.9988848567008972
1.331518676886028,MAML,0.00020601553842425346,0.014353241390858494,0.996587336063385
1.331518676886028,PINN,0.0001932822196977213,0.013902597588138747,0.9967984557151794
1.331518676886028,Hybrid,9.496429265709594e-05,0.009744962424611802,0.9984269142150879
1.331518676886028,RC(ESN),1.396024584187079e-05,0.0037363412373431298,0.9997687190856067
0.9384036739387425,RNN,5.4631051170872524e-05,0.007391282106026837,0.9990915656089783
0.9384036739387425,Transfer,4.1833307477645576e-05,0.0064678673051977165,0.9993043541908264
0.9384036739387425,MAML,0.00018684197857510298,0.013669015274521534,0.9968933463096619
0.9384036739387425,PINN,0.0001713401434244588,0.013089696078383898,0.9971511960029602
0.9384036739387425,Hybrid,7.104274845914915e-05,0.008428686045828802,0.9988186955451965
0.9384036739387425,RC(ESN),1.0782881076483387e-05,0.003283729750829594,0.9998206786949235
1.7242135399807823,RNN,3.253923205193132e-05,0.0057043169662923995,0.9994590282440186
1.7242135399807823,Transfer,1.984631671803072e-05,0.004454920506364925,0.9996700286865234
1.7242135399807823,MAML,0.0001633440115256235,0.012780610764968297,0.9972845911979675
