IC,Method,MSE,RMSE,R2
"[np.float64(-1.4415660720531824), np.float64(0.271728922953427)]",RC(ESN),4.4629169388427456e-07,0.0006680506671535285,0.999987242161879
"[np.float64(-1.038654420204192), np.float64(1.5807117999359406)]",RNN,0.000945908366702497,0.030755623334643975,0.9922293424606323
"[np.float64(-1.038654420204192), np.float64(1.5807117999359406)]",Transfer,0.00024380422837566584,0.015614231597349447,0.9979336261749268
"[np.float64(-1.038654420204192), np.float64(1.5807117999359406)]",MAML,0.00036142655881121755,0.019011221917888853,0.9968864917755127
"[np.float64(-1.038654420204192), np.float64(1.5807117999359406)]",PINN,0.001024081138893962,0.032001267770105014,0.990966796875
"[np.float64(-1.038654420204192), np.float64(1.5807117999359406)]",Hybrid,0.0003275073831900954,0.018097165059480873,0.997089684009552
"[np.float64(-1.038654420204192), np.float64(1.5807117999359406)]",RC(ESN),1.3686930347605628e-10,1.1699115499731433e-05,0.9999999988843653
"[np.float64(1.6402128310340567), np.float64(-1.3921131413521115)]",RNN,0.0016880067996680737,0.041085359918930656,0.9897616505622864
"[np.float64(1.6402128310340567), np.float64(-1.3921131413521115)]",Transfer,0.0004961364902555943,0.022274121537236756,0.9969185590744019
"[np.float64(1.6402128310340567), np.float64(-1.3921131413521115)]",MAML,0.0009729120647534728,0.03119153835182665,0.9935015439987183
"[np.float64(1.6402128310340567), np.float64(-1.3921131413521115)]",PINN,0.0017412893939763308,0.041728759794371205,0.988398551940918
"[np.float64(1.6402128310340567), np.float64(-1.3921131413521115)]",Hybrid,0.0006863112794235349,0.026197543385278226,0.995635986328125
"[np.float64(1.6402128310340567), np.float64(-1.3921131413521115)]",RC(ESN),1.6843939734995112e-09,4.104136905001478e-05,0.9999999880677819
"[np.float64(0.7241735080165581), np.float64(-2.0240918903323477)]",RNN,0.0025369557552039623,0.05036820182619151,0.9873193502426147
"[np.float64(0.7241735080165581), np.float64(-2.0240918903323477)]",Transfer,0.0009338277159258723,0.030558594796323217,0.9954367876052856
"[np.float64(0.7241735080165581), np.float64(-2.0240918903323477)]",MAML,0.002023646142333746,0.044984954621892705,0.9890207648277283
"[np.float64(0.7241735080165581), np.float64(-2.0240918903323477)]",PINN,0.0026887955609709024,0.051853597377336344,0.9852606058120728
"[np.float64(0.7241735080165581), np.float64(-2.0240918903323477)]",Hybrid,0.0012176926247775555,0.03489545278080735,0.9939135313034058
"[np.float64(0.7241735080165581), np.float64(-2.0240918903323477)]",RC(ESN),2.6821943246912022e-08,0.00016377406158153378,0.9999998228274591
"[np.float64(-0.4416838057853081), np.float64(-2.015673693686664)]",RNN,0.002495343564078212,0.04995341393817055,0.9874557256698608
"[np.float64(-0.4416838057853081), np.float64(-2.015673693686664)]",Transfer,0.0009132908890023828,0.030220702986568374,0.9954956769943237
"[np.float64(-0.4416838057853081), np.float64(-2.015673693686664)]",MAML,0.0019523754017427564,0.04418569227411467,0.9893165826797485
"[np.float64(-0.4416838057853081), np.float64(-2.015673693686664)]",PINN,0.0026412219740450382,0.05139282025774649,0.9854240417480469
"[np.float64(-0.4416838057853081), np.float64(-2.015673693686664)]",Hybrid,0.0011940712574869394,0.03455533616515602,0.9939785003662109
"[np.float64(-0.4416838057853081), np.float64(-2.015673693686664)]",RC(ESN),2.4012060228124038e-08,0.00015495825317847397,0.9999998409870774
